-1.041896794129882342e-01,-5.254630668702138518e-03,-8.738006134781968123e-03,-6.383006091495753431e-02,-1.452405455812840473e-01,-2.408318759776440221e-01,-3.448003941513208548e-01,-4.545341775205366530e-01,-5.691614028331442032e-01,-6.888986503163643249e-01,-8.148226629622209449e-01,-9.489250596126582726e-01,-1.094459888026526162e+00,-1.256758237364466124e+00,-1.444953761213819687e+00,-1.675516062232777603e+00,-1.978451241191782728e+00,-2.399155265178845475e+00,-2.948614263623537735e+00,2.782653609567039332e+00,2.357442238338519402e+00,2.050152107541874713e+00,1.815229330826103382e+00,1.622168128519552166e+00,1.454067497551635446e+00,1.301417682458466007e+00,1.158560360025213676e+00,1.021959674476492275e+00,8.893470618550414208e-01,7.592657784962686396e-01,6.307997414895955002e-01,5.033934438482929874e-01,3.767268576773661892e-01,2.506327847714732160e-01,1.250494710133631393e-01,5.327270832259776950e-13,-1.244102361218151764e-01,-2.479829492629700982e-01,-3.704012396447323163e-01,-4.911784951362193063e-01,-6.095624578066844990e-01,-7.243601349775905529e-01,-8.336148938590096646e-01,-9.339831339919851816e-01,-1.019455458229142186e+00,-1.078577778329412373e+00,-1.088249150266032084e+00,-1.001720789502036579e+00,-7.500577936124971368e-01,-3.738871046168927847e-01,-1.041896794129863191e-01
-2.646366441503578693e-01,1.016095956909188399e-12,5.880254543774006415e-02,2.893999806276502385e-02,-4.017229352745378679e-02,-1.285931212630832543e-01,-2.277944436117734228e-01,-3.341324781288025347e-01,-4.463113844077077341e-01,-5.643620857614133346e-01,-6.893106643291907476e-01,-8.232798192827200934e-01,-9.700701092366923461e-01,-1.136639192117521402e+00,-1.336752530014854612e+00,-1.600443157294862973e+00,-1.996731444130327437e+00,-2.633149377325022744e+00,2.911624930951098200e+00,2.399155265188751773e+00,2.075644307342551897e+00,1.842935953735630017e+00,1.654698797308579605e+00,1.490517446348790243e+00,1.340476796815941452e+00,1.199215723831237090e+00,1.063563979620758104e+00,9.315256211760949423e-01,8.018040449832509742e-01,6.735575769225382592e-01,5.462546328274713314e-01,4.195734085989403228e-01,2.933281623840900965e-01,1.674192997499948099e-01,4.180572710359328759e-02,-8.350571375405423102e-02,-2.084606568623300349e-01,-3.329518991755501811e-01,-4.568072452169082420e-01,-5.797633640161213853e-01,-7.014135495422436639e-01,-8.211111143811606894e-01,-9.377941289855478146e-01,-1.049652949370254218e+00,-1.153448923170300677e+00,-1.242997435617585023e+00,-1.305473919901883217e+00,-1.311492129549268304e+00,-1.187952549341595665e+00,-7.958828426954764890e-01,-2.646366441503472111e-01
-4.357201091781370828e-01,3.491906028871620826e-01,4.244908223556014826e-01,3.738871046179738089e-01,2.864420449292925941e-01,1.840547253559763619e-01,7.417969016183480202e-02,-4.028766634631741894e-02,-1.582628292823807237e-01,-2.795481015264707492e-01,-4.045542855031352691e-01,-5.343671083743062322e-01,-6.711985279463373866e-01,-8.197066751251631533e-01,-9.911647197801162212e-01,-1.220538170058355965e+00,-1.677329813851769380e+00,-3.141592653565364657e+00,2.300121895957277562e+00,2.001917497122393641e+00,1.807325118950967369e+00,1.646408328316640857e+00,1.500378048446039392e+00,1.362178674349772578e+00,1.228556642154087442e+00,1.097783651736926158e+00,9.688421869545514875e-01,8.410871310097558506e-01,7.140926359244890165e-01,5.875792461316273751e-01,4.613724531945870844e-01,3.353701523823189312e-01,2.095146679517329857e-01,8.377319146082436163e-02,-4.187101964319489555e-02,-1.674192997487839452e-01,-2.928553220253558020e-01,-4.181435714303721740e-01,-5.432278711280086325e-01,-6.680252483789798079e-01,-7.924090024562585599e-01,-9.161754920379808764e-01,-1.038987094410212864e+00,-1.160270176042701440e+00,-1.279007549453818449e+00,-1.393264683232194878e+00,-1.498993669954200136e+00,-1.586525940529934786e+00,-1.627205039907440254e+00,-1.493782028774584214e+00,-4.357201091781063296e-01
2.530164930619270613e+00,1.493782028774677251e+00,1.167288985534091772e+00,9.665854783173492004e-01,8.026635668739895424e-01,6.536911284828743618e-01,5.122355759657475360e-01,3.753868988244701277e-01,2.420426824334374061e-01,1.120013555713569309e-01,-1.432145691558751356e-02,-1.358374460862428190e-01,-2.503365838954073608e-01,-3.531613879046772708e-01,-4.330336567703951256e-01,-4.549800802310942083e-01,-2.494961710263547683e-01,9.634009459076858795e-01,1.553560040541722920e+00,1.600443157300029506e+00,1.543705702654255552e+00,1.453296515574791670e+00,1.348006075451599228e+00,1.234880905599629042e+00,1.117167862320261662e+00,9.966016373126280747e-01,8.742128291464281720e-01,7.506502782757623615e-01,6.263295305164821025e-01,5.015177950286876518e-01,3.763884439500053691e-01,2.510532253011992787e-01,1.255793088543716574e-01,6.544095838386649542e-13,-1.256754250930186001e-01,-2.514529022658642532e-01,-3.773490579629658059e-01,-5.033934438470553108e-01,-6.296369357543997181e-01,-7.561637441634708745e-01,-8.831065854320944153e-01,-1.010671516476337572e+00,-1.139189258004817740e+00,-1.269223542428320473e+00,-1.401794857438968478e+00,-1.538862759055106721e+00,-1.684502946375768140e+00,-1.848371919485490178e+00,-2.059045690326183120e+00,-2.443633892921497797e+00,2.530164930619225316e+00
2.359077284808872133e+00,1.843128912216853044e+00,1.532991019568862967e+00,1.311492129549340913e+00,1.129245664903660185e+00,9.663320806712523137e-01,8.142173021182124160e-01,6.692389272223885355e-01,5.300915634112223218e-01,3.968105312113053285e-01,2.704300387860062438e-01,1.530744600207635531e-01,4.853957773917760843e-02,-3.622067188009508304e-02,-8.743836895513107388e-02,-7.507522277272025979e-02,6.988884683006245380e-02,4.549800802179421733e-01,9.420665668095363765e-01,1.203204963126340843e+00,1.275378831451828843e+00,1.256758237367398445e+00,1.193677793435514944e+00,1.106542023600933788e+00,1.005254424713631467e+00,8.951779323855556525e-01,7.794952305045941277e-01,6.602096057813825469e-01,5.386120516966266258e-01,4.155341942369320529e-01,2.915051500953489416e-01,1.668531166473740945e-01,4.177058990001655814e-02,-8.364303147219422085e-02,-2.093527134487533636e-01,-3.353701523809929919e-01,-4.617480629207677545e-01,-5.885872654797900116e-01,-7.160559068360808910e-01,-8.444207070624668576e-01,-9.740963343839661448e-01,-1.105732897513794111e+00,-1.240385219179721776e+00,-1.379851149168901392e+00,-1.527368026545658619e+00,-1.689138320994106213e+00,-1.878009741329295323e+00,-2.123365219701793372e+00,-2.498255098158190357e+00,-3.141592653588304973e+00,2.359077284808862807e+00
2.198621392145076126e+00,1.848371919486712756e+00,1.600502009819666727e+00,1.404232999364736223e+00,1.234303113302825272e+00,1.078577778329485648e+00,9.312358120886539137e-01,7.896484450181879833e-01,6.529418366321845246e-01,5.213425638600039935e-01,3.959369529116629760e-01,2.787170217370490977e-01,1.729299095272640030e-01,8.390118115823536060e-02,2.076611941250505050e-02,-2.800642220432800343e-12,5.161055609330949395e-02,2.209894933111289927e-01,5.191217220442027047e-01,8.197066751242051419e-01,9.935759976056744991e-01,1.049531048182177129e+00,1.033136340667135666e+00,9.748881219059878367e-01,8.916701678543630383e-01,7.929865702543091865e-01,6.845053825358320410e-01,5.697738709159516635e-01,4.510616884376420499e-01,3.298191965228394196e-01,2.069585190974751743e-01,8.303705853524544211e-02,-4.162222580201858924e-02,-1.668531166459760184e-01,-2.925976974930610819e-01,-4.188805277531270077e-01,-5.458031083233324532e-01,-6.735575769211508135e-01,-8.024590912868875270e-01,-9.330002920775839481e-01,-1.065942712871201348e+00,-1.202482518948986057e+00,-1.344568381703026283e+00,-1.495530845087891691e+00,-1.661374417442743390e+00,-1.853563730161480239e+00,-2.095217307470657264e+00,-2.433091722279602909e+00,-2.936106617408730912e+00,2.719598459456473272e+00,2.198621392145065467e+00
2.051457001263138569e+00,1.779258427271437348e+00,1.569461328996685223e+00,1.393264683233046863e+00,1.235387338098027143e+00,1.087869208267626675e+00,9.466385674086004176e-01,8.097712275408575078e-01,6.766128275880542997e-01,5.473521015298228320e-01,4.228544466770543520e-01,3.046798492365345168e-01,1.952839235889938518e-01,9.847696596218578902e-02,2.032981562818108462e-02,-2.910837173754931770e-02,-3.283752739601021597e-02,3.622067187510599057e-02,2.070647207680840485e-01,4.607681916914391218e-01,6.923452243111505311e-01,8.232798192844309471e-01,8.610156420127778043e-01,8.370307436190477235e-01,7.749907589175697442e-01,6.894050564657085989e-01,5.890569996883409098e-01,4.793999048282753250e-01,3.638772837874973964e-01,2.446606306761065497e-01,1.230974790285282311e-01,7.353026545742328771e-13,-1.241677815202869711e-01,-2.491717456241897000e-01,-3.749377419223490771e-01,-5.015177950272398100e-01,-6.290860326500968824e-01,-7.579610950369689570e-01,-8.886553275792099527e-01,-1.021959674474956170e+00,-1.159091646879534254e+00,-1.301967643179488210e+00,-1.453723883900430947e+00,-1.619740800585134144e+00,-1.809710100614899009e+00,-2.041792035847679099e+00,-2.349587095004944892e+00,-2.781103878679252350e+00,2.952110698363351826e+00,2.433091722282361147e+00,2.051457001263131907e+00
1.916855797676245476e+00,1.689138320995610343e+00,1.503042054795074689e+00,1.340400040591026798e+00,1.191118268833639471e+00,1.049652949370996735e+00,9.130315233221864002e-01,7.797813996677021020e-01,6.493565934565351805e-01,5.218474316194275930e-01,3.978644269637313657e-01,2.785468371575143820e-01,1.656887045527510871e-01,6.201943188508273613e-02,-2.825964047942176177e-02,-9.847696596418793746e-02,-1.376983950725933492e-01,-1.280012626858426372e-01,-4.332797086717393026e-02,1.358374460833492448e-01,3.727593837266566235e-01,5.689028592131161188e-01,6.699866931356855959e-01,6.888986503183959220e-01,6.532639012807620604e-01,5.836438122078294599e-01,4.929806015690613163e-01,3.892575882057177084e-01,2.774268710194795484e-01,1.605545172871388759e-01,4.051129814891673425e-02,-8.159353340491438955e-02,-2.051379821410319881e-01,-3.298191965213360666e-01,-4.555584216775550033e-01,-5.824585776759180211e-01,-7.108026132888354276e-01,-8.410871310081743379e-01,-9.740938227668781701e-01,-1.111016326077863381e+00,-1.253687855134198559e+00,-1.405004265474517178e+00,-1.569729915407704901e+00,-1.756054882216352420e+00,-1.978552917073887585e+00,-2.262900933872829423e+00,-2.646480727555920787e+00,-3.141592653587654382e+00,2.628587018397394282e+00,2.217128837687234011e+00,1.916855797676240147e+00
1.792507089143912546e+00,1.592955561920099017e+00,1.422570262783396711e+00,1.269223542429498863e+00,1.125913561121959283e+00,9.886387725768850387e-01,8.551719151642587224e-01,7.243601349782781140e-01,5.957322131018507605e-01,4.692935241725567086e-01,3.454429702882614306e-01,2.249781785231384224e-01,1.091805757238954316e-01,-2.037059764566691697e-13,-9.960068329010861310e-02,-1.850116325766881786e-01,-2.488105354060728136e-01,-2.787170217390189109e-01,-2.547801684584228843e-01,-1.500250513198699842e-01,4.692366482692159058e-02,2.795481015265141034e-01,4.500444512011096410e-01,5.243902335256512837e-01,5.236218843857034511e-01,4.746555910481944918e-01,3.961830063891664810e-01,2.997658058480851540e-01,1.924276460012802892e-01,7.841527836683249986e-02,-3.973612641468876605e-02,-1.605545172855731562e-01,-2.832351243240633365e-01,-4.074062139023574836e-01,-5.330020315673728026e-01,-6.602096057797612882e-01,-7.894701258590463011e-01,-9.215272218481431743e-01,-1.057529143409352779e+00,-1.199215723829349267e+00,-1.349261305943354472e+00,-1.511914739825521714e+00,-1.694202308210092323e+00,-1.908137503943249325e+00,-2.174207804103121866e+00,-2.522905031736409676e+00,-2.974468917911194055e+00,2.808088357204706842e+00,2.371873981124618336e+00,2.041792035850130915e+00,1.792507089143907439e+00
1.675867174011817395e+00,1.495530845089494409e+00,1.336214221307364225e+00,1.189538780097609827e+00,1.050508087863088802e+00,9.161754920390322576e-01,7.848510053822737031e-01,6.556266782364047474e-01,5.280988416264282836e-01,4.022188610428188982e-01,2.782314337476257116e-01,1.566768680647525336e-01,3.844961702679252497e-02,-7.507584892056722026e-02,-1.818137846726114726e-01,-2.785468371579229441e-01,-3.601491526449125957e-01,-4.181439564525882280e-01,-4.381750841662401807e-01,-3.968105312131103846e-01,-2.647368155306177862e-01,-4.188992723598481543e-02,1.891821641625381356e-01,3.341324781304222391e-01,3.816286699558185114e-01,3.610200842642716790e-01,2.988090073285834536e-01,2.118915815813402492e-01,1.103210526381398077e-01,8.263898193539734893e-13,-1.156454741536869363e-01,-2.346792692892744614e-01,-3.560775410278034792e-01,-4.793999048266137097e-01,-6.046178085242829292e-01,-7.320460276356348661e-01,-8.623474506880657309e-01,-9.966016373107406956e-01,-1.136452053955399721e+00,-1.284383134614368593e+00,-1.444236162662531520e+00,-1.622168128516883190e+00,-1.828388766769915241e+00,-2.079932860513621140e+00,-2.402672148423189213e+00,-2.820151901492566004e+00,2.977686912991446722e+00,2.522905031740725779e+00,2.163795244962704256e+00,1.891173657258224949e+00,1.675867174011813621e+00
1.564769417826485265e+00,1.398402976912931805e+00,1.247354483530052738e+00,1.105732897515121937e+00,9.699285644516808524e-01,8.377582497255022798e-01,7.079397134703683259e-01,5.797633640171145908e-01,4.528924980243143050e-01,3.272528267303421168e-01,2.029853107767509990e-01,8.044539966313334067e-02,-3.975796515270042103e-02,-1.566768680643447487e-01,-2.688673674069906316e-01,-3.741061330428449572e-01,-4.688696182526349565e-01,-5.473521015302373893e-01,-5.995981331997523034e-01,-6.081706721156521223e-01,-5.442408205445350422e-01,-3.753868988255116279e-01,-1.210906731697310307e-01,1.040902829094877829e-01,2.201295321737930522e-01,2.408318759795244068e-01,2.016852011704633740e-01,1.278515360486104091e-01,3.410303102247830287e-02,-7.118749775581896533e-02,-1.833304700007563348e-01,-2.997658058463739672e-01,-4.191946819178619110e-01,-5.411060624899708404e-01,-6.655382079656124716e-01,-7.929865702524216964e-01,-9.244127738736319655e-01,-1.061344210181509373e+00,-1.206093079353700581e+00,-1.362178674347271912e+00,-1.535120616221036682e+00,-1.733887682980298495e+00,-1.973292960674348562e+00,-2.276402588324755616e+00,-2.668732353701867677e+00,-3.141592653586488648e+00,2.670935584309993338e+00,2.283996417299198001e+00,1.987848285750067223e+00,1.756054882218650359e+00,1.564769417826481934e+00
